frequency,impedance
32.312000000015395,(-12.658047146690151+88.43584811607626j)
32.31300000001539,(-12.657115074997364+88.43235548576668j)
32.31400000001539,(-12.656184023005457+88.428863772892j)
32.31500000001539,(-12.655253988425748+88.42537297663188j)
32.316000000015386,(-12.65432496897592+88.4218830961664j)
32.31700000001538,(-12.653396962379794+88.41839413067547j)
32.31800000001538,(-12.652469966367516+88.41490607933946j)
32.31900000001538,(-12.651543978675367+88.4114189413389j)
32.320000000015376,(-12.6506189970459+88.40793271585449j)
32.321000000015374,(-12.649695019227797+88.40444740206719j)
32.32200000001537,(-12.648772042975883+88.40096299915818j)
32.32300000001537,(-12.647850066051125+88.39747950630877j)
32.32400000001537,(-12.646929086220632+88.39399692270068j)
32.325000000015365,(-12.646009101257587+88.39051524751567j)
32.32600000001536,(-12.64509010894128+88.387034479936j)
32.32700000001536,(-12.644172107057011+88.38355461914392j)
32.32800000001536,(-12.643255093396158+88.38007566432208j)
32.329000000015355,(-12.642339065756115+88.37659761465336j)
32.33000000001535,(-12.641424021940256+88.37312046932088j)
32.33100000001535,(-12.640509959757996+88.36964422750809j)
32.33200000001535,(-12.63959687702465+88.36616888839869j)
32.333000000015346,(-12.638684771561511+88.36269445117654j)
32.334000000015344,(-12.637773641195812+88.35922091502604j)
32.33500000001534,(-12.636863483760683+88.35574827913166j)
32.33600000001534,(-12.635954297095143+88.35227654267821j)
32.33700000001534,(-12.6350460790441+88.34880570485089j)
32.338000000015334,(-12.634138827458287+88.3453357648351j)
32.33900000001533,(-12.633232540194324+88.34186672181657j)
32.34000000001533,(-12.632327215114596+88.33839857498138j)
32.34100000001533,(-12.631422850087345+88.33493132351595j)
32.342000000015325,(-12.63051944298656+88.33146496660693j)
32.34300000001532,(-12.629616991692+88.3279995034414j)
32.34400000001532,(-12.628715494089189+88.32453493320669j)
32.34500000001532,(-12.627814948069352+88.32107125509046j)
32.346000000015316,(-12.626915351529465+88.31760846828078j)
32.34700000001531,(-12.626016702372189+88.31414657196608j)
32.34800000001531,(-12.625118998505814+88.31068556533496j)
32.34900000001531,(-12.624222237844375+88.30722544757667j)
32.35000000001531,(-12.623326418307478+88.30376621788051j)
32.351000000015304,(-12.622431537820372+88.30030787543632j)
32.3520000000153,(-12.621537594313951+88.29685041943428j)
32.3530000000153,(-12.620644585724651+88.29339384906496j)
32.3540000000153,(-12.619752509994523+88.28993816351925j)
32.355000000015295,(-12.61886136507114+88.2864833619884j)
32.35600000001529,(-12.617971148907625+88.28302944366413j)
32.35700000001529,(-12.617081859462651+88.27957640773852j)
32.35800000001529,(-12.616193494700328+88.27612425340392j)
32.359000000015286,(-12.615306052590336+88.2726729798533j)
32.36000000001528,(-12.614419531107758+88.26922258627978j)
32.36100000001528,(-12.613533928233192+88.2657730718771j)
32.36200000001528,(-12.612649241952608+88.26232443583926j)
32.363000000015276,(-12.611765470257476+88.25887667736075j)
32.364000000015274,(-12.610882611144602+88.25542979563643j)
32.36500000001527,(-12.610000662616198+88.25198378986158j)
32.36600000001527,(-12.609119622679849+88.2485386592319j)
32.36700000001527,(-12.608239489348527+88.24509440294358j)
32.368000000015265,(-12.6073602606405+88.24165102019313j)
32.36900000001526,(-12.606481934579362+88.23820851017756j)
32.37000000001526,(-12.605604509194055+88.23476687209433j)
32.37100000001526,(-12.604727982518744+88.23132610514129j)
32.372000000015255,(-12.603852352592906+88.22788620851674j)
32.37300000001525,(-12.602977617461319+88.22444718141949j)
32.37400000001525,(-12.602103775173887+88.22100902304872j)
32.37500000001525,(-12.60123082378584+88.21757173260409j)
32.376000000015246,(-12.600358761357567+88.21413530928567j)
32.377000000015244,(-12.599487585954707+88.2106997522942j)
32.37800000001524,(-12.59861729564799+88.20726506083058j)
32.37900000001524,(-12.597747888513346+88.20383123409628j)
32.38000000001524,(-12.596879362631903+88.20039827129348j)
32.381000000015234,(-12.596011716089865+88.19696617162455j)
32.38200000001523,(-12.595144946978506+88.1935349342923j)
32.38300000001523,(-12.594279053394287+88.19010455850027j)
32.38400000001523,(-12.593414033438695+88.18667504345225j)
32.385000000015225,(-12.592549885218318+88.18324638835273j)
32.38600000001522,(-12.5916866068448+88.17981859240656j)
32.38700000001522,(-12.590824196434765+88.17639165481903j)
32.38800000001522,(-12.589962652109923+88.17296557479611j)
32.389000000015216,(-12.589101971996929+88.16954035154401j)
32.39000000001521,(-12.588242154227492+88.1661159842697j)
32.39100000001521,(-12.587383196938266+88.16269247218052j)
32.39200000001521,(-12.586525098270858+88.15926981448435j)
32.393000000015206,(-12.585667856371812+88.1558480103895j)
32.394000000015204,(-12.584811469392644+88.152427059105j)
32.3950000000152,(-12.583955935489705+88.14900695984001j)
32.3960000000152,(-12.583101252824365+88.14558771180472j)
32.3970000000152,(-12.582247419562778+88.14216931420948j)
32.398000000015195,(-12.581394433876012+88.13875176626529j)
32.39900000001519,(-12.580542293939951+88.13533506718355j)
32.40000000001519,(-12.579690997935376+88.13191921617639j)
32.40100000001519,(-12.57884054404787+88.12850421245638j)
32.402000000015185,(-12.577990930467834+88.12509005523663j)
32.40300000001518,(-12.577142155390407+88.12167674373065j)
32.40400000001518,(-12.57629421701561+88.11826427715279j)
32.40500000001518,(-12.575447113548158+88.11485265471768j)
32.406000000015176,(-12.574600843197528+88.11144187564057j)
32.407000000015174,(-12.573755404177971+88.10803193913738j)
32.40800000001517,(-12.572910794708433+88.1046228444244j)
32.40900000001517,(-12.572067013012598+88.10121459071861j)
32.41000000001517,(-12.571224057318776+88.09780717723746j)
32.411000000015164,(-12.570381925860021+88.0944006031989j)
32.41200000001516,(-12.569540616874063+88.09099486782172j)
32.41300000001516,(-12.568700128603254+88.08758997032496j)
32.41400000001516,(-12.567860459294575+88.08418590992834j)
32.415000000015155,(-12.567021607199658+88.08078268585224j)
32.41600000001515,(-12.566183570574742+88.0773802973175j)
32.41700000001515,(-12.565346347680673+88.07397874354555j)
32.41800000001515,(-12.564509936782844+88.07057802375843j)
32.419000000015146,(-12.563674336151218+88.06717813717869j)
32.42000000001514,(-12.562839544060365+88.06377908302957j)
32.42100000001514,(-12.562005558789371+88.06038086053483j)
32.42200000001514,(-12.561172378621837+88.05698346891883j)
32.423000000015136,(-12.560340001845868+88.05358690740643j)
32.424000000015134,(-12.559508426754087+88.05019117522316j)
32.42500000001513,(-12.558677651643633+88.0467962715952j)
32.42600000001513,(-12.557847674816058+88.04340219574922j)
32.42700000001513,(-12.557018494577422+88.0400089469125j)
32.428000000015125,(-12.55619010923821+88.03661652431303j)
32.42900000001512,(-12.555362517113346+88.03322492717923j)
32.43000000001512,(-12.554535716522173+88.0298341547402j)
32.43100000001512,(-12.553709705788453+88.02644420622573j)
32.432000000015115,(-12.552884483240305+88.02305508086603j)
32.43300000001511,(-12.552060047210263+88.01966677789208j)
32.43400000001511,(-12.551236396035204+88.01627929653539j)
32.43500000001511,(-12.550413528056383+88.01289263602813j)
32.436000000015106,(-12.549591441619395+88.00950679560303j)
32.437000000015104,(-12.548770135074118+88.00612177449344j)
32.4380000000151,(-12.547949606774795+88.0027375719334j)
32.4390000000151,(-12.547129855079945+87.99935418715746j)
32.4400000000151,(-12.546310878352427+87.995971619401j)
32.441000000015094,(-12.545492674959242+87.99258986789962j)
32.44200000001509,(-12.544675243271836+87.98920893189003j)
32.44300000001509,(-12.543858581665727+87.9858288106092j)
32.44400000001509,(-12.543042688520842+87.98244950329499j)
32.445000000015085,(-12.542227562221177+87.97907100918559j)
32.44600000001508,(-12.54141320115504+87.97569332752016j)
32.44700000001508,(-12.540599603714936+87.97231645753828j)
32.44800000001508,(-12.53978676829746+87.96894039848016j)
32.449000000015076,(-12.538974693303487+87.96556514958672j)
32.45000000001507,(-12.538163377138028+87.9621907100996j)
32.45100000001507,(-12.5373528182102+87.95881707926085j)
32.45200000001507,(-12.536543014933324+87.95544425631343j)
32.45300000001507,(-12.535733965724795+87.95207224050073j)
32.454000000015064,(-12.53492566900611+87.94870103106685j)
32.45500000001506,(-12.534118123202914+87.94533062725658j)
32.45600000001506,(-12.533311326744924+87.94196102831536j)
32.45700000001506,(-12.532505278065903+87.93859223348919j)
32.458000000015055,(-12.531699975603697+87.93522424202477j)
32.45900000001505,(-12.530895417800217+87.93185705316957j)
32.46000000001505,(-12.5300916031014+87.9284906661715j)
32.46100000001505,(-12.529288529957197+87.9251250802793j)
32.462000000015045,(-12.52848619682161+87.92176029474231j)
32.46300000001504,(-12.527684602152599+87.9183963088105j)
32.46400000001504,(-12.526883744412153+87.91503312173455j)
32.46500000001504,(-12.52608362206618+87.91167073276566j)
32.466000000015036,(-12.52528423358467+87.90830914115601j)
32.467000000015034,(-12.524485577441444+87.90494834615806j)
32.46800000001503,(-12.523687652114322+87.9015883470252j)
32.46900000001503,(-12.522890456085078+87.89822914301148j)
32.47000000001503,(-12.522093987839366+87.89487073337139j)
32.471000000015025,(-12.521298245866754+87.89151311736032j)
32.47200000001502,(-12.52050322866073+87.88815629423428j)
32.47300000001502,(-12.519708934718654+87.88480026324991j)
32.47400000001502,(-12.518915362541762+87.88144502366457j)
32.475000000015015,(-12.518122510635145+87.87809057473619j)
32.47600000001501,(-12.517330377507722+87.87473691572347j)
32.47700000001501,(-12.51653896167234+87.87138404588593j)
32.47800000001501,(-12.515748261645552+87.86803196448338j)
32.479000000015006,(-12.514958275947812+87.86468067077668j)
32.480000000015,(-12.514169003103373+87.86133016402724j)
32.481000000015,(-12.513380441640232+87.85798044349706j)
32.482000000015,(-12.512592590090199+87.8546315084489j)
32.483000000015,(-12.511805446988896+87.85128335814635j)
32.484000000014994,(-12.511019010875632+87.84793599185346j)
32.48500000001499,(-12.51023328029352+87.84458940883503j)
32.48600000001499,(-12.509448253789357+87.84124360835655j)
32.48700000001499,(-12.508663929913746+87.83789858968436j)
32.488000000014985,(-12.507880307220919+87.83455435208523j)
32.48900000001498,(-12.507097384268866+87.83121089482674j)
32.49000000001498,(-12.506315159619293+87.82786821717724j)
32.49100000001498,(-12.505533631837503+87.82452631840562j)
32.492000000014976,(-12.50475279949255+87.8211851977816j)
32.49300000001497,(-12.503972661157134+87.81784485457547j)
32.49400000001497,(-12.503193215407563+87.81450528805837j)
32.49500000001497,(-12.502414460823843+87.81116649750197j)
32.496000000014966,(-12.50163639598957+87.8078284821788j)
32.497000000014964,(-12.500859019491958+87.80449124136187j)
32.49800000001496,(-12.50008232992187+87.8011547743252j)
32.49900000001496,(-12.499306325873711+87.79781908034317j)
32.50000000001496,(-12.498531005945495+87.79448415869112j)
32.501000000014955,(-12.497756368738852+87.79115000864503j)
32.50200000001495,(-12.496982412858896+87.78781662948145j)
32.50300000001495,(-12.496209136914372+87.78448402047783j)
32.50400000001495,(-12.495436539517515+87.78115218091223j)
32.505000000014945,(-12.494664619284112+87.7778211100633j)
32.50600000001494,(-12.493893374833513+87.77449080721064j)
32.50700000001494,(-12.493122804788507+87.77116127163438j)
32.50800000001494,(-12.49235290777544+87.76783250261545j)
32.509000000014936,(-12.491583682424135+87.76450449943539j)
32.510000000014934,(-12.490815127367902+87.76117726137655j)
32.51100000001493,(-12.490047241243522+87.757850787722j)
32.51200000001493,(-12.489280022691219+87.75452507775536j)
32.51300000001493,(-12.488513470354658+87.75120013076109j)
32.514000000014924,(-12.487747582881022+87.7478759460244j)
32.51500000001492,(-12.486982358920846+87.7445525228311j)
32.51600000001492,(-12.486217797128136+87.74122986046787j)
32.51700000001492,(-12.485453896160255+87.7379079582219j)
32.518000000014915,(-12.48469065467804+87.73458681538132j)
32.51900000001491,(-12.483928071345646+87.73126643123472j)
32.52000000001491,(-12.48316614483064+87.72794680507162j)
32.52100000001491,(-12.48240487380399+87.72462793618217j)
32.522000000014906,(-12.481644256939985+87.7213098238573j)
32.5230000000149,(-12.480884292916295+87.71799246738856j)
32.5240000000149,(-12.48012498041389+87.71467586606823j)
32.5250000000149,(-12.479366318117123+87.71136001918946j)
32.526000000014896,(-12.478608304713633+87.7080449260459j)
32.527000000014894,(-12.477850938894386+87.7047305859321j)
32.52800000001489,(-12.477094219353654+87.70141699814324j)
32.52900000001489,(-12.476338144789008+87.69810416197521j)
32.53000000001489,(-12.475582713901264+87.6947920767247j)
32.531000000014885,(-12.474827925394566+87.6914807416891j)
32.53200000001488,(-12.474073777976297+87.68817015616645j)
32.53300000001488,(-12.47332027035707+87.68486031945555j)
32.53400000001488,(-12.4725674012508+87.68155123085599j)
32.535000000014875,(-12.47181516937459+87.67824288966803j)
32.53600000001487,(-12.471063573448824+87.67493529519271j)
32.53700000001487,(-12.470312612197002+87.67162844673162j)
32.53800000001487,(-12.469562284345956+87.66832234358729j)
32.539000000014866,(-12.468812588625648+87.66501698506296j)
32.540000000014864,(-12.468063523769212+87.66171237046237j)
32.54100000001486,(-12.467315088513013+87.65840849909027j)
32.54200000001486,(-12.466567281596554+87.65510537025196j)
32.54300000001486,(-12.465820101762525+87.65180298325355j)
32.544000000014854,(-12.465073547756734+87.64850133740181j)
32.54500000001485,(-12.464327618328147+87.6452004320043j)
32.54600000001485,(-12.46358231222891+87.64190026636939j)
32.54700000001485,(-12.46283762821421+87.63860083980593j)
32.548000000014845,(-12.462093565042398+87.63530215162375j)
32.54900000001484,(-12.461350121474958+87.6320042011333j)
32.55000000001484,(-12.460607296276402+87.62870698764573j)
32.55100000001484,(-12.459865088214393+87.62541051047302j)
32.552000000014836,(-12.459123496059636+87.62211476892779j)
32.55300000001483,(-12.458382518585948+87.61881976232347j)
32.55400000001483,(-12.457642154570152+87.6155254899741j)
32.55500000001483,(-12.456902402792167+87.61223195119467j)
32.556000000014826,(-12.456163262034956+87.60893914530068j)
32.557000000014824,(-12.455424731084483+87.60564707160843j)
32.55800000001482,(-12.454686808729797+87.60235572943505j)
32.55900000001482,(-12.453949493762885+87.59906511809824j)
32.56000000001482,(-12.453212784978831+87.59577523691667j)
32.561000000014815,(-12.452476681175662+87.59248608520944j)
32.56200000001481,(-12.45174118115439+87.58919766229661j)
32.56300000001481,(-12.451006283719074+87.58590996749894j)
32.56400000001481,(-12.450271987676668+87.58262300013779j)
32.565000000014805,(-12.449538291837175+87.5793367595355j)
32.5660000000148,(-12.448805195013488+87.57605124501488j)
32.5670000000148,(-12.448072696021462+87.57276645589971j)
32.5680000000148,(-12.447340793679922+87.5694823915143j)
32.569000000014796,(-12.446609486810607+87.56619905118377j)
32.570000000014794,(-12.44587877423818+87.56291643423413j)
32.57100000001479,(-12.4451486547902+87.55963453999186j)
32.57200000001479,(-12.444419127297166+87.55635336778433j)
32.57300000001479,(-12.443690190592504+87.55307291693977j)
32.574000000014784,(-12.442961843512421+87.54979318678679j)
32.57500000001478,(-12.442234084896109+87.5465141766551j)
32.57600000001478,(-12.441506913585583+87.54323588587486j)
32.57700000001478,(-12.440780328425785+87.53995831377733j)
32.578000000014775,(-12.440054328264406+87.53668145969405j)
32.57900000001477,(-12.439328911952098+87.53340532295769j)
32.58000000001477,(-12.438604078342262+87.53012990290136j)
32.58100000001477,(-12.437879826291208+87.52685519885917j)
32.582000000014766,(-12.437156154658032+87.52358121016574j)
32.58300000001476,(-12.436433062304628+87.52030793615657j)
32.58400000001476,(-12.435710548095734+87.51703537616784j)
32.58500000001476,(-12.434988610898877+87.5137635295365j)
32.58600000001476,(-12.434267249584398+87.51049239560027j)
32.587000000014754,(-12.433546463025367+87.50722197369748j)
32.58800000001475,(-12.432826250097675+87.5039522631673j)
32.58900000001475,(-12.432106609679968+87.50068326334963j)
32.59000000001475,(-12.431387540653652+87.49741497358508j)
32.591000000014745,(-12.4306690419029+87.49414739321503j)
32.59200000001474,(-12.429951112314596+87.49088052158154j)
32.59300000001474,(-12.429233750778415+87.48761435802753j)
32.59400000001474,(-12.428516956186678+87.48434890189641j)
32.595000000014736,(-12.427800727434514+87.48108415253265j)
32.59600000001473,(-12.427085063419733+87.47782010928123j)
32.59700000001473,(-12.426369963042836+87.47455677148801j)
32.59800000001473,(-12.425655425207028+87.47129413849942j)
32.599000000014726,(-12.424941448818211+87.46803220966277j)
32.600000000014724,(-12.424228032784985+87.4647709843261j)
32.60100000001472,(-12.423515176018574+87.46151046183803j)
32.60200000001472,(-12.422802877432934+87.45825064154815j)
32.60300000001472,(-12.422091135944642+87.45499152280667j)
32.604000000014715,(-12.42137995047293+87.45173310496448j)
32.60500000001471,(-12.420669319939691+87.44847538737328j)
32.60600000001471,(-12.419959243269428+87.44521836938553j)
32.60700000001471,(-12.419249719389315+87.4419620503544j)
32.608000000014705,(-12.418540747229095+87.43870642963374j)
32.6090000000147,(-12.417832325721168+87.4354515065782j)
32.6100000000147,(-12.417124453800527+87.43219728054319j)
32.6110000000147,(-12.416417130404776+87.42894375088483j)
32.612000000014696,(-12.415710354474074+87.42569091695988j)
32.613000000014694,(-12.41500412495123+87.42243877812602j)
32.61400000001469,(-12.414298440781554+87.41918733374155j)
32.61500000001469,(-12.413593300912991+87.41593658316549j)
32.61600000001469,(-12.412888704296018+87.41268652575766j)
32.617000000014684,(-12.412184649883683+87.40943716087861j)
32.61800000001468,(-12.41148113663154+87.40618848788952j)
32.61900000001468,(-12.410778163497742+87.40294050615246j)
32.62000000001468,(-12.410075729442958+87.39969321503018j)
32.621000000014675,(-12.409373833430395+87.39644661388617j)
32.62200000001467,(-12.408672474425703+87.3932007020845j)
32.62300000001467,(-12.407971651397178+87.3899554789903j)
32.62400000001467,(-12.407271363315495+87.38671094396909j)
32.625000000014666,(-12.406571609153898+87.38346709638736j)
32.62600000001466,(-12.40587238788812+87.38022393561221j)
32.62700000001466,(-12.405173698496366+87.37698146101162j)
32.62800000001466,(-12.404475539959307+87.3737396719541j)
32.629000000014656,(-12.40377791126008+87.370498567809j)
32.630000000014654,(-12.403080811384326+87.36725814794644j)
32.63100000001465,(-12.402384239320117+87.36401841173726j)
32.63200000001465,(-12.401688194057966+87.36077935855296j)
32.63300000001465,(-12.400992674590817+87.35754098776573j)
32.634000000014645,(-12.40029767991413+87.3543032987488j)
32.63500000001464,(-12.399603209025688+87.35106629087578j)
32.63600000001464,(-12.398909260925741+87.34782996352111j)
32.63700000001464,(-12.398215834616991+87.34459431606011j)
32.638000000014635,(-12.397522929104499+87.34135934786865j)
32.63900000001463,(-12.396830543395728+87.33812505832339j)
32.64000000001463,(-12.396138676500568+87.33489144680179j)
32.64100000001463,(-12.395447327431286+87.33165851268191j)
32.642000000014626,(-12.394756495202508+87.3284262553427j)
32.643000000014624,(-12.394066178831272+87.32519467416368j)
32.64400000001462,(-12.393376377336962+87.32196376852522j)
32.64500000001462,(-12.392687089741312+87.31873353780837j)
32.64600000001462,(-12.391998315068433+87.31550398139488j)
32.647000000014614,(-12.391310052344789+87.31227509866731j)
32.64800000001461,(-12.390622300599155+87.30904688900883j)
32.64900000001461,(-12.38993505886267+87.30581935180348j)
32.65000000001461,(-12.389248326168792+87.30259248643594j)
32.651000000014605,(-12.388562101553308+87.29936629229162j)
32.6520000000146,(-12.387876384054307+87.29614076875667j)
32.6530000000146,(-12.3871911727122+87.292915915218j)
32.6540000000146,(-12.386506466569681+87.28969173106317j)
32.655000000014596,(-12.38582226467178+87.28646821568059j)
32.65600000001459,(-12.385138566065766+87.28324536845926j)
32.65700000001459,(-12.384455369801227+87.28002318878893j)
32.65800000001459,(-12.383772674930034+87.27680167606026j)
32.659000000014586,(-12.38309048050628+87.2735808296643j)
32.660000000014584,(-12.382408785586382+87.27036064899313j)
32.66100000001458,(-12.38172758922896+87.26714113343934j)
32.66200000001458,(-12.381046890494963+87.26392228239648j)
32.66300000001458,(-12.380366688447486+87.26070409525856j)
32.664000000014575,(-12.379686982151945+87.2574865714205j)
32.66500000001457,(-12.379007770675951+87.25426971027785j)
32.66600000001457,(-12.378329053089342+87.25105351122694j)
32.66700000001457,(-12.377650828464185+87.24783797366474j)
32.668000000014565,(-12.376973095874774+87.24462309698905j)
32.66900000001456,(-12.376295854397576+87.2414088805983j)
32.67000000001456,(-12.375619103111296+87.23819532389172j)
32.67100000001456,(-12.374942841096813+87.23498242626918j)
32.672000000014556,(-12.374267067437216+87.23177018713139j)
32.673000000014554,(-12.373591781217755+87.22855860587958j)
32.67400000001455,(-12.372916981525865+87.22534768191588j)
32.67500000001455,(-12.37224266745116+87.22213741464307j)
32.67600000001455,(-12.37156883808541+87.21892780346468j)
32.677000000014544,(-12.37089549252255+87.21571884778487j)
32.67800000001454,(-12.37022262985868+87.21251054700865j)
32.67900000001454,(-12.369550249192026+87.20930290054167j)
32.68000000001454,(-12.368878349622975+87.20609590779031j)
32.681000000014535,(-12.368206930254026+87.20288956816157j)
32.68200000001453,(-12.367535990189833+87.19968388106335j)
32.68300000001453,(-12.36686552853716+87.1964788459042j)
32.68400000001453,(-12.366195544404878+87.19327446209327j)
32.685000000014526,(-12.365526036904015+87.19007072904057j)
32.68600000001452,(-12.364857005147657+87.18686764615677j)
32.68700000001452,(-12.364188448251001+87.1836652128532j)
32.68800000001452,(-12.363520365331379+87.18046342854208j)
32.689000000014516,(-12.362852755508152+87.1772622926361j)
32.690000000014514,(-12.362185617902776+87.17406180454878j)
32.69100000001451,(-12.361518951638836+87.17086196369439j)
32.69200000001451,(-12.36085275584193+87.16766276948792j)
32.69300000001451,(-12.360187029639759+87.16446422134497j)
32.694000000014505,(-12.359521772162067+87.16126631868191j)
32.6950000000145,(-12.358856982540638+87.1580690609158j)
32.6960000000145,(-12.358192659909342+87.15487244746451j)
32.6970000000145,(-12.357528803404064+87.15167647774645j)
32.698000000014495,(-12.356865412162731+87.14848115118079j)
32.69900000001449,(-12.356202485325323+87.14528646718755j)
32.70000000001449,(-12.355540022033816+87.14209242518729j)
32.70100000001449,(-12.354878021432219+87.13889902460133j)
32.702000000014486,(-12.354216482666564+87.13570626485176j)
32.703000000014484,(-12.353555404884885+87.13251414536124j)
32.70400000001448,(-12.352894787237227+87.12932266555329j)
32.70500000001448,(-12.352234628875625+87.12613182485201j)
32.70600000001448,(-12.351574928954088+87.12294162268222j)
32.707000000014474,(-12.350915686628674+87.1197520584696j)
32.70800000001447,(-12.350256901057357+87.11656313164028j)
32.70900000001447,(-12.349598571400145+87.11337484162138j)
32.71000000001447,(-12.34894069681896+87.11018718784041j)
32.711000000014465,(-12.348283276477737+87.10700016972584j)
32.71200000001446,(-12.347626309542328+87.10381378670668j)
32.71300000001446,(-12.346969795180593+87.10062803821279j)
32.71400000001446,(-12.34631373256229+87.09744292367452j)
32.715000000014456,(-12.345658120859177+87.0942584425232j)
32.71600000001445,(-12.345002959244876+87.09107459419054j)
32.71700000001445,(-12.344348246895018+87.0878913781092j)
32.71800000001445,(-12.34369398298714+87.08470879371252j)
32.71900000001445,(-12.343040166700668+87.08152684043431j)
32.720000000014444,(-12.342386797216976+87.07834551770937j)
32.72100000001444,(-12.341733873719372+87.07516482497303j)
32.72200000001444,(-12.341081395393008+87.07198476166127j)
32.72300000001444,(-12.34042936142499+87.06880532721091j)
32.724000000014435,(-12.339777771004334+87.06562652105944j)
32.72500000001443,(-12.339126623321881+87.06244834264493j)
32.72600000001443,(-12.338475917570447+87.05927079140629j)
32.72700000001443,(-12.33782565294464+87.056093866783j)
32.728000000014426,(-12.337175828641007+87.0529175682153j)
32.72900000001442,(-12.336526443857943+87.0497418951441j)
32.73000000001442,(-12.335877497795716+87.04656684701102j)
32.73100000001442,(-12.33522898965645+87.04339242325841j)
32.732000000014416,(-12.334580918644123+87.04021862332914j)
32.733000000014414,(-12.33393328396458+87.03704544666697j)
32.73400000001441,(-12.333286084825502+87.03387289271633j)
32.73500000001441,(-12.3326393204364+87.03070096092218j)
32.73600000001441,(-12.331992990008628+87.02752965073027j)
32.737000000014405,(-12.331347092755392+87.0243589615871j)
32.7380000000144,(-12.33070162789168+87.02118889293975j)
32.7390000000144,(-12.33005659463436+87.01801944423606j)
32.7400000000144,(-12.32941199220205+87.01485061492447j)
32.741000000014395,(-12.328767819815255+87.01168240445426j)
32.74200000001439,(-12.3281240766962+87.0085148122752j)
32.74300000001439,(-12.327480762069+87.00534783783789j)
32.74400000001439,(-12.3268378751595+87.0021814805936j)
32.745000000014386,(-12.326195415195349+86.99901573999415j)
32.746000000014384,(-12.325553381406012+86.99585061549223j)
32.74700000001438,(-12.324911773022718+86.99268610654109j)
32.74800000001438,(-12.32427058927846+86.98952221259465j)
32.74900000001438,(-12.323629829408024+86.98635893310762j)
32.750000000014374,(-12.322989492647965+86.98319626753532j)
32.75100000001437,(-12.322349578236572+86.98003421533369j)
32.75200000001437,(-12.32171008541394+86.97687277595952j)
32.75300000001437,(-12.321071013421866+86.97371194887008j)
32.754000000014365,(-12.32043236150393+86.97055173352344j)
32.75500000001436,(-12.319794128905437+86.96739212937831j)
32.75600000001436,(-12.319156314873442+86.96423313589409j)
32.75700000001436,(-12.31851891865674+86.96107475253085j)
32.758000000014356,(-12.317881939505838+86.95791697874934j)
32.75900000001435,(-12.317245376672986+86.954759814011j)
32.76000000001435,(-12.316609229412135+86.95160325777785j)
32.76100000001435,(-12.315973496978975+86.94844730951273j)
32.762000000014346,(-12.315338178630883+86.94529196867902j)
32.763000000014344,(-12.314703273626968+86.94213723474087j)
32.76400000001434,(-12.314068781228025+86.93898310716305j)
32.76500000001434,(-12.313434700696543+86.93582958541103j)
32.76600000001434,(-12.312801031296706+86.93267666895092j)
32.767000000014335,(-12.312167772294403+86.92952435724949j)
32.76800000001433,(-12.311534922957199+86.92637264977428j)
32.76900000001433,(-12.310902482554315+86.92322154599337j)
32.77000000001433,(-12.310270450356684+86.92007104537551j)
32.771000000014325,(-12.309638825636874+86.91692114739024j)
32.77200000001432,(-12.30900760766914+86.91377185150765j)
32.77300000001432,(-12.308376795729403+86.91062315719856j)
32.77400000001432,(-12.307746389095229+86.90747506393446j)
32.775000000014316,(-12.307116387045829+86.90432757118741j)
32.776000000014314,(-12.30648678886209+86.90118067843028j)
32.77700000001431,(-12.305857593826506+86.89803438513646j)
32.77800000001431,(-12.305228801223224+86.89488869078006j)
32.77900000001431,(-12.30460041033807+86.89174359483599j)
32.780000000014304,(-12.303972420458413+86.88859909677952j)
32.7810000000143,(-12.303344830873323+86.88545519608681j)
32.7820000000143,(-12.302717640873459+86.88231189223471j)
32.7830000000143,(-12.302090849751107+86.87916918470056j)
32.784000000014295,(-12.301464456800147+86.87602707296242j)
32.78500000001429,(-12.300838461316111+86.8728855564991j)
32.78600000001429,(-12.300212862596075+86.86974463478992j)
32.78700000001429,(-12.29958765993877+86.866604307315j)
32.788000000014286,(-12.29896285264449+86.86346457355504j)
32.78900000001428,(-12.298338440015135+86.86032543299136j)
32.79000000001428,(-12.297714421354188+86.85718688510603j)
32.79100000001428,(-12.297090795966712+86.85404892938169j)
32.792000000014276,(-12.29646756315936+86.85091156530171j)
32.793000000014274,(-12.295844722240332+86.84777479234998j)
32.79400000001427,(-12.295222272519437+86.84463861001123j)
32.79500000001427,(-12.294600213308032+86.84150301777072j)
32.79600000001427,(-12.29397854391904+86.8383680151144j)
32.797000000014265,(-12.293357263666925+86.83523360152878j)
32.79800000001426,(-12.292736371867708+86.83209977650114j)
32.79900000001426,(-12.292115867839003+86.82896653951943j)
32.80000000001426,(-12.291495750899882+86.82583389007203j)
32.801000000014255,(-12.290876020371082+86.8227018276483j)
32.80200000001425,(-12.290256675574753+86.8195703517379j)
32.80300000001425,(-12.289637715834665+86.81643946183145j)
32.80400000001425,(-12.289019140476064+86.81330915741995j)
32.805000000014246,(-12.288400948825759+86.81017943799525j)
32.806000000014244,(-12.287783140212058+86.80705030304972j)
32.80700000001424,(-12.287165713964788+86.80392175207642j)
32.80800000001424,(-12.286548669415305+86.80079378456902j)
32.80900000001424,(-12.285932005896436+86.79766640002188j)
32.810000000014234,(-12.285315722742574+86.79453959792997j)
32.81100000001423,(-12.284699819289566+86.79141337778897j)
